Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.9842932,0.96907216,0.9894736,0.97916657,0.030927837,-0.010416666,0.01567982456140351,1.0,0.9841204881668091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99327165,0.98663324,0.99327165,0.99327165,0.013366759,0.0,0.00672834314550042,1.0,0.9927434325218201,0.8333335,0.71428615,0.83333194,0.83333194,0.28571385,0.0,0.16666666666666666,1.0,0.8332768678665161
0.9896552,0.97952217,0.98456264,0.9948007,0.020477831,0.010398613,0.010318349777491074,1.0,0.9892890453338623,0.97744364,0.9558824,0.97014916,0.9848484,0.04411763,0.015151514,0.022501130710085936,1.0,0.9773796796798706
0.9924585,0.98502994,0.9954614,0.9894737,0.014970064,-0.0060150377,0.007532446850863923,1.0,0.9918031692504883,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9830508,0.96666664,0.9863946,0.9797297,0.03333336,-0.006756757,0.01693785622357051,1.0,0.9827433824539185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98777044,0.97583646,0.9911894,0.984375,0.024163544,-0.006875,0.017090812491923898,8.246211251235321,0.9864622354507446,0.9438776,0.8937198,0.9158415,0.97368413,0.10628021,0.063157886,0.057287664847600006,1.0,0.9436498880386353
0.98,0.9607843,0.98899084,0.9711712,0.039215684,-0.018018018,0.019919001570377716,1.0,0.9793470501899719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9827834,0.9661495,0.97439545,0.9913169,0.03385049,0.017366135,0.017143809968853764,1.0,0.9820603132247925,0.962963,0.92857146,0.9578947,0.96808505,0.07142854,0.010638297,0.06059506987793768,3.605551275463989,0.9627667665481567
0.99475527,0.9895652,0.9973707,0.99215347,0.010434806,-0.0052310373,0.005237914400787941,1.0,0.9939064979553223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99220896,0.98453844,0.9967772,0.98768246,0.015461564,-0.009124087,0.007770177171969728,1.0,0.99102383852005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9946651,0.9893868,0.99407583,0.99525505,0.010613203,0.0011862396,0.005334564548863515,1.0,0.9943801164627075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98550725,0.9714286,0.9958158,0.97540975,0.028571427,-0.020491801,0.014387132176418136,1.0,0.9853460788726807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99392956,0.98793244,0.9895246,0.998374,0.012067556,0.008943089,0.006050719653046651,1.0,0.9934512972831726,0.9836066,0.96774197,0.9999997,0.9677416,0.032258034,-0.032258056,0.016129032258064516,1.0,0.9837138056755066
0.99258214,0.9852735,0.9943383,0.99083215,0.01472652,-0.003526093,0.007414777349555857,1.0,0.9918837547302246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9928966,0.9858934,0.9921136,0.9936809,0.014106572,0.0015797789,0.007102775327542472,1.0,0.9926121234893799,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98959637,0.9794069,0.986722,0.9924875,0.020593107,0.0058430717,0.010395264583434354,1.0,0.9887748956680298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9877925,0.9758794,0.9827935,0.99284256,0.024120629,0.010224949,0.012181970972736229,1.0,0.9870262742042542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97642016,0.9539267,0.9902174,0.9630021,0.046073318,-0.027484143,0.18868910647483997,16.278820596099706,0.9750982522964478,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9934697,0.98702425,0.9965066,0.9904514,0.012975752,-0.006076389,0.007237298475843968,2.23606797749979,0.9929807186126709,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98390603,0.9683219,0.9973545,0.9708155,0.03167808,-0.026609441,0.015915026000862913,1.0,0.9827929735183716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9817109,0.9640788,0.9970042,0.9668797,0.035921216,-0.030214991,0.018950275920162116,2.0,0.9797462224960327,0.90000004,0.818182,0.89999914,0.89999914,0.18181801,0.0,0.1,1.0,0.8999413847923279
0.98722416,0.97477067,0.9815242,0.9929907,0.025229335,0.011682243,0.012742548185879865,1.0,0.9865341186523438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9956522,0.991342,0.9956522,0.9956522,0.008657992,0.0,0.004347826086956522,1.0,0.9954644441604614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9933665,0.9868204,0.99226946,0.99446595,0.0131796,0.0022136138,0.006632284963347336,1.0,0.9925430417060852,9.9999e-06,9.9999e-06,0.0,0.0,0.99999,-0.99999,0.0,0.0,0.0
0.99599916,0.9920302,0.9970489,0.9949516,0.007969797,-0.0021034917,0.003999738216366656,1.0,0.9953232407569885,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98466074,0.96978503,0.97831184,0.9910926,0.030214965,0.013064133,0.015297761428853869,1.0,0.9829171895980835,0.5714292,0.4000012,0.6666644,0.49999875,0.59999883,-0.24999937,6.329809673069203,40.36087214122113,0.5772602558135986
0.9852941,0.9710145,0.99014777,0.9804878,0.0289855,-0.009756098,0.014682205935359845,1.0,0.9849278926849365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96809816,0.9381688,0.9563636,0.98012424,0.061831176,0.024844721,0.03354259671039713,2.23606797749979,0.9665067195892334,0.87700534,0.7809524,0.9318181,0.8282828,0.2190476,-0.111111104,0.20725850764568324,5.830951894845301,0.8778359293937683
0.9795322,0.95988536,0.9766764,0.9824047,0.04011464,0.0058651026,0.021063271396805937,1.0,0.9790999293327332,0.976,0.95312506,0.9682538,0.9838708,0.04687494,0.01612903,0.02393753200204813,1.0,0.975937008857727
0.9971799,0.9943757,0.9943757,1.0,0.0056242943,0.0056561087,0.00281214848143982,0.0,0.9970192909240723,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99595505,0.9919427,0.99550766,0.99640286,0.008057296,0.0008992806,0.004044742642543647,1.0,0.9956586360931396,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9850107,0.9704641,0.98712444,0.982906,0.02953589,-0.0042735045,0.014984776787351895,1.0,0.9845726490020752,1.0,1.0,0.99999666,0.99999666,0.0,0.0,0.0,0.0,0.9999958872795105
0.9949836,0.99001735,0.99389976,0.99606985,0.0099826455,0.0021834061,0.00501517443464528,1.0,0.9941702485084534,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98988193,0.97996664,0.9882155,0.9915541,0.02003336,0.0033783785,0.010115228865228865,1.0,0.9895048141479492,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99488676,0.9898256,0.99054545,0.9992663,0.010174394,0.008804109,0.005094110584939639,1.0,0.9944337606430054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9926452,0.98539776,0.99289703,0.9923935,0.014602244,-0.0005070994,0.00735474213828711,1.0,0.9916378259658813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98325723,0.9670659,0.9857579,0.9807692,0.03293413,-0.0050607286,0.0167364426011425,1.0,0.9821878671646118,0.95555556,0.9148936,0.9772726,0.9347825,0.08510637,-0.043478258,0.07269724117769093,4.123105625617661,0.9555484056472778
