epoch,accuracy,dice_avg,dice_liver,dice_tumor,iou_liver,iou_tumor,learning_rate,loss,precision_liver,precision_tumor,recall_liver,recall_tumor,val_accuracy,val_dice_avg,val_dice_liver,val_dice_tumor,val_iou_liver,val_iou_tumor,val_loss,val_precision_liver,val_precision_tumor,val_recall_liver,val_recall_tumor
49,0.999400794506073,0.9704622626304626,0.9960423111915588,0.944881796836853,0.9921190142631531,0.9060015678405762,5.249999958323315e-06,0.34306350350379944,0.9959082007408142,0.9454309344291687,0.9961797595024109,0.9457051157951355,0.998451828956604,0.9542124271392822,0.9890555739402771,0.9193692207336426,0.9783673882484436,0.8548848032951355,0.34732139110565186,0.9896408319473267,0.9387792348861694,0.9884847402572632,0.906450629234314
50,0.9994000792503357,0.9667666554450989,0.9960079193115234,0.9375248551368713,0.9920510053634644,0.9000652432441711,5.249999958323315e-06,0.34305670857429504,0.9957650899887085,0.9361964464187622,0.9962544441223145,0.9398545026779175,0.9984365701675415,0.9532144665718079,0.9891992807388306,0.9172295928001404,0.978639543056488,0.8538951277732849,0.34762972593307495,0.9896776080131531,0.9237693548202515,0.9887301921844482,0.9160483479499817
51,0.9994111061096191,0.968046247959137,0.9960829019546509,0.9400091767311096,0.992198646068573,0.9041508436203003,5.249999958323315e-06,0.34288647770881653,0.9959412217140198,0.9383972883224487,0.9962266683578491,0.9423556327819824,0.9984161257743835,0.9621372818946838,0.9892074465751648,0.9350670576095581,0.9786518812179565,0.8792755603790283,0.34714221954345703,0.9890692234039307,0.9435951709747314,0.9893537163734436,0.9277268052101135
52,0.9994078874588013,0.9707909226417542,0.9960928559303284,0.9454892873764038,0.992217481136322,0.9076669216156006,5.249999958323315e-06,0.3428366184234619,0.9958999156951904,0.9445416331291199,0.9962882399559021,0.9474643468856812,0.9984515309333801,0.9343940019607544,0.9896088242530823,0.8791790008544922,0.9794390797615051,0.8238539099693298,0.34638917446136475,0.9902616739273071,0.912156343460083,0.9889639019966125,0.8651626706123352
53,0.9994094371795654,0.9741371273994446,0.9960578083992004,0.9522160887718201,0.9921514987945557,0.9127140045166016,5.249999958323315e-06,0.3427888751029968,0.9958849549293518,0.9520399570465088,0.9962345957756042,0.9532564282417297,0.9984237551689148,0.9418086409568787,0.9891464114189148,0.894470751285553,0.9785382747650146,0.8379183411598206,0.3475566804409027,0.9904735088348389,0.8969355821609497,0.9878303408622742,0.8927375078201294
54,0.9993999004364014,0.9729707837104797,0.9959619641304016,0.9499792456626892,0.9919602870941162,0.9144731163978577,5.249999958323315e-06,0.3427346348762512,0.9957201480865479,0.9482552409172058,0.996208667755127,0.9523686170578003,0.9984765648841858,0.9504454731941223,0.9893806576728821,0.9115104675292969,0.9789945483207703,0.8472480773925781,0.34775274991989136,0.9902046322822571,0.9399016499519348,0.9885677099227905,0.9007483720779419
55,0.9994059801101685,0.9758975505828857,0.9960841536521912,0.9557110071182251,0.992201566696167,0.9170076251029968,5.249999958323315e-06,0.34262481331825256,0.9959505200386047,0.9573969841003418,0.9962204098701477,0.9548900127410889,0.9984588623046875,0.9616785645484924,0.9893087148666382,0.934048593044281,0.9788529872894287,0.8777018189430237,0.3472307324409485,0.9903270602226257,0.9368248581886292,0.9883018732070923,0.9331029653549194
56,0.9994302988052368,0.9647074937820435,0.9962232112884521,0.9331913590431213,0.9924774765968323,0.893787682056427,5.249999958323315e-06,0.3425258994102478,0.9960591197013855,0.9385868906974792,0.9963912963867188,0.931321382522583,0.9984433054924011,0.938159704208374,0.989338219165802,0.8869810700416565,0.9789101481437683,0.8283162117004395,0.3469667434692383,0.9890344142913818,0.915444552898407,0.9896529316902161,0.8614925146102905
57,0.9995245933532715,0.9701041579246521,0.9968733191490173,0.9433354735374451,0.9937682151794434,0.9104716777801514,2.6249999791616574e-06,0.3421238660812378,0.9968090653419495,0.9442977905273438,0.9969390630722046,0.9433335661888123,0.9984954595565796,0.9490740299224854,0.9895918369293213,0.9085560441017151,0.9794059991836548,0.8443461060523987,0.347077876329422,0.9911234378814697,0.9253079295158386,0.988076388835907,0.9116799235343933
58,0.9995384812355042,0.9802348613739014,0.9969294667243958,0.9635400176048279,0.9938798546791077,0.9311313629150391,2.6249999791616574e-06,0.3420737385749817,0.9967842102050781,0.9631292819976807,0.9970771074295044,0.9652217030525208,0.9984808564186096,0.9635777473449707,0.9896233081817627,0.9375319480895996,0.9794679880142212,0.8836736083030701,0.34643423557281494,0.9907932281494141,0.9371424913406372,0.9884616136550903,0.9389183521270752
59,0.999560534954071,0.9754916429519653,0.9971029758453369,0.9538800716400146,0.9942251443862915,0.9216670393943787,2.6249999791616574e-06,0.34195342659950256,0.9970182776451111,0.9517883062362671,0.9971895813941956,0.9564217925071716,0.9984860420227051,0.9650680422782898,0.9895874857902527,0.9405485391616821,0.9793963432312012,0.8881982564926147,0.34677112102508545,0.9908144474029541,0.9412052631378174,0.9883692860603333,0.940458357334137
60,0.9995548725128174,0.9753450155258179,0.9970192909240723,0.9536704421043396,0.9940587878227234,0.9210893511772156,2.6249999791616574e-06,0.3419778347015381,0.9969231486320496,0.9532214403152466,0.9971169233322144,0.95466148853302,0.998488187789917,0.9622772932052612,0.989574134349823,0.934980571269989,0.9793712496757507,0.8791242241859436,0.3464828431606293,0.9897209405899048,0.9386560916900635,0.9894359707832336,0.9323920607566833
61,0.9995582103729248,0.9787257313728333,0.9970567226409912,0.960395336151123,0.994133472442627,0.9258791208267212,2.6249999791616574e-06,0.3419303596019745,0.9968780279159546,0.9653568267822266,0.997236967086792,0.9576094746589661,0.9985156059265137,0.9464714527130127,0.9897546172142029,0.9031885266304016,0.9797271490097046,0.8531649708747864,0.34609276056289673,0.9908308982849121,0.9026578664779663,0.988688588142395,0.9048145413398743
62,0.9995889067649841,0.9826574921607971,0.9972931742668152,0.9680214524269104,0.9946025013923645,0.9387773275375366,2.6249999791616574e-06,0.34178170561790466,0.9971786737442017,0.9688153266906738,0.9974090456962585,0.9678930640220642,0.998496413230896,0.9649322628974915,0.9893980622291565,0.9404665231704712,0.9790235757827759,0.8890173435211182,0.34774672985076904,0.9912688732147217,0.9430967569351196,0.9875436425209045,0.9389237761497498
63,0.999585747718811,0.9766974449157715,0.9971852898597717,0.9562092423439026,0.9943891763687134,0.9257415533065796,2.6249999791616574e-06,0.3417438268661499,0.9970418810844421,0.9557667374610901,0.9973316788673401,0.9575911164283752,0.9985015988349915,0.9592269659042358,0.9897977709770203,0.9286559820175171,0.9798101186752319,0.8704662919044495,0.3468516170978546,0.9916412234306335,0.9366323351860046,0.9879670143127441,0.923016369342804
64,0.9995778799057007,0.9810338020324707,0.9972004890441895,0.964867115020752,0.9944188594818115,0.9336346983909607,2.6249999791616574e-06,0.34173116087913513,0.9971343278884888,0.9652255773544312,0.9972675442695618,0.9661439657211304,0.9985116720199585,0.961467444896698,0.989684522151947,0.9332506656646729,0.979590892791748,0.8763427734375,0.34688666462898254,0.9900202751159668,0.9340698719024658,0.9893573522567749,0.9338675737380981
65,0.9996231198310852,0.9768229126930237,0.9975048899650574,0.9561405181884766,0.9950242042541504,0.9260990619659424,1.3124999895808287e-06,0.34154579043388367,0.9973871111869812,0.957563579082489,0.9976242780685425,0.9562119245529175,0.9985116720199585,0.960623025894165,0.9896321892738342,0.931613564491272,0.9794875979423523,0.8749431371688843,0.3465445041656494,0.9898933172225952,0.9380066394805908,0.989379346370697,0.929836094379425
66,0.9996351003646851,0.9802913665771484,0.9976005554199219,0.9629822373390198,0.9952142834663391,0.930819034576416,1.3124999895808287e-06,0.34148967266082764,0.9975181818008423,0.9619549512863159,0.9976834058761597,0.964878261089325,0.9984893798828125,0.9619529247283936,0.9896041750907898,0.9343016147613525,0.9794365167617798,0.878797709941864,0.34613972902297974,0.9906781911849976,0.9293329119682312,0.9885416626930237,0.9404924511909485
67,0.9996383190155029,0.9795985221862793,0.9976034760475159,0.9615938067436218,0.9952201247215271,0.9352631568908691,1.3124999895808287e-06,0.3414757251739502,0.9975329041481018,0.9599302411079407,0.9976750016212463,0.9635671377182007,0.9984961152076721,0.9384118914604187,0.989655077457428,0.8871686458587646,0.9795314073562622,0.8310935497283936,0.3463849723339081,0.9905397295951843,0.9047542810440063,0.9887834787368774,0.879824161529541
68,0.9996272325515747,0.9822556376457214,0.9975034594535828,0.9670078754425049,0.9950219988822937,0.9374548196792603,1.3124999895808287e-06,0.34150800108909607,0.9974172711372375,0.9664129614830017,0.9975906610488892,0.9684599041938782,0.9985193014144897,0.965304434299469,0.98979651927948,0.9408122301101685,0.9798091650009155,0.8890448808670044,0.3463832139968872,0.9904599189758301,0.9396008253097534,0.9891433119773865,0.9431094527244568
69,0.9996686577796936,0.9820017218589783,0.9977578520774841,0.9662458896636963,0.9955284595489502,0.9370412230491638,1.3124999895808287e-06,0.34135982394218445,0.9976661801338196,0.9646443724632263,0.9978503584861755,0.9683635830879211,0.9985024929046631,0.9481598138809204,0.9898131489753723,0.9065064787864685,0.9798371195793152,0.8460947275161743,0.34664008021354675,0.9906336069107056,0.9019606113433838,0.9890013337135315,0.9211938977241516
70,0.9996685981750488,0.9817839860916138,0.9978046417236328,0.9657633900642395,0.9956201910972595,0.9372499585151672,1.3124999895808287e-06,0.34130534529685974,0.9977283477783203,0.9632744789123535,0.9978817701339722,0.9687180519104004,0.9985067844390869,0.9655342102050781,0.9896886348724365,0.9413802623748779,0.9795946478843689,0.8901488780975342,0.34652191400527954,0.9908888936042786,0.9471180438995361,0.9884990453720093,0.9370642304420471
71,0.9996289610862732,0.9794507622718811,0.9975229501724243,0.9613785743713379,0.9950620532035828,0.9305053949356079,1.3124999895808287e-06,0.34144023060798645,0.9974708557128906,0.9606939554214478,0.997576117515564,0.9631730914115906,0.9985174536705017,0.9595217108726501,0.9894855618476868,0.9295579791069031,0.9792044758796692,0.8702012896537781,0.3471481204032898,0.9899959564208984,0.9232534766197205,0.9889848232269287,0.9391937255859375
72,0.9996446371078491,0.9699682593345642,0.9976373314857483,0.9422999620437622,0.9952875375747681,0.9127665162086487,1.3124999895808287e-06,0.3413800001144409,0.997519314289093,0.9495875835418701,0.9977564811706543,0.9410226345062256,0.9985101222991943,0.9662697315216064,0.9896783232688904,0.9428616166114807,0.9795743823051453,0.8927397131919861,0.3468380868434906,0.990495502948761,0.9460664987564087,0.9888696074485779,0.9405245780944824
73,0.999657392501831,0.9840840697288513,0.997679591178894,0.9704881310462952,0.9953719973564148,0.9433276653289795,1.3124999895808287e-06,0.3412836790084839,0.9976035952568054,0.9704524874687195,0.9977564811706543,0.970976710319519,0.9985721111297607,0.9250085353851318,0.9900082945823669,0.8600087761878967,0.9802274107933044,0.8096626400947571,0.34613123536109924,0.9910014867782593,0.8618254065513611,0.9890275597572327,0.860776424407959
74,0.9996521472930908,0.9769451022148132,0.9977030754089355,0.9561867713928223,0.9954185485839844,0.926970899105072,1.3124999895808287e-06,0.3412920832633972,0.9976426959037781,0.9590792655944824,0.9977644085884094,0.9558216333389282,0.9984994530677795,0.9663771986961365,0.9897539019584656,0.9430005550384521,0.9797287583351135,0.8927953243255615,0.34616607427597046,0.9912695288658142,0.9366899728775024,0.9882500171661377,0.9501358270645142
75,0.9996553063392639,0.9836487770080566,0.9977103471755981,0.9695871472358704,0.9954335689544678,0.9419150352478027,1.3124999895808287e-06,0.3412635922431946,0.9975970387458801,0.9674667119979858,0.9978249073028564,0.972629725933075,0.9985089302062988,0.9606141448020935,0.9898420572280884,0.9313861131668091,0.9798973202705383,0.8753874897956848,0.34643006324768066,0.9908657670021057,0.9332910776138306,0.9888278841972351,0.9331415295600891
76,0.9996719360351562,0.9812029004096985,0.9978365898132324,0.9645695686340332,0.9956839680671692,0.9340461492538452,1.3124999895808287e-06,0.3411625325679779,0.9977409243583679,0.9654302000999451,0.9979332685470581,0.9654750823974609,0.998516857624054,0.9432014226913452,0.9895563721656799,0.8968465328216553,0.9793429374694824,0.8429001569747925,0.34704476594924927,0.9904587268829346,0.8996601700782776,0.9886629581451416,0.8962933421134949
77,0.9996880292892456,0.9801551103591919,0.9979432821273804,0.9623675346374512,0.9958961606025696,0.9369367361068726,1.3124999895808287e-06,0.3410661816596985,0.9979017376899719,0.9601585268974304,0.9979855418205261,0.965056300163269,0.9985427856445312,0.9608519673347473,0.9899787306785583,0.9317256808280945,0.9801632165908813,0.874072790145874,0.3467659056186676,0.9901586174964905,0.9369643330574036,0.9898049831390381,0.9279382824897766
78,0.9996768832206726,0.9847709536552429,0.9978781342506409,0.9716642498970032,0.9957662224769592,0.9466476440429688,1.3124999895808287e-06,0.34108811616897583,0.9978389739990234,0.9719053506851196,0.9979175329208374,0.9732547998428345,0.9985406398773193,0.9627979397773743,0.9899959564208984,0.9355997443199158,0.9801961779594421,0.880186140537262,0.34681737422943115,0.9907701015472412,0.9346875548362732,0.9892306327819824,0.9377133250236511
79,0.999661386013031,0.9840246438980103,0.9977260828018188,0.9703232049942017,0.9954659938812256,0.9434731006622314,1.3124999895808287e-06,0.3411387503147125,0.9976719617843628,0.9703186750411987,0.9977812767028809,0.9712428450584412,0.9985394477844238,0.9650248885154724,0.9899401664733887,0.9401094913482666,0.9800888299942017,0.8880321383476257,0.3465133309364319,0.9907758831977844,0.9450641870498657,0.9891114234924316,0.936196506023407
80,0.9996929168701172,0.9788281321525574,0.9979654550552368,0.9596912264823914,0.9959413409233093,0.9325152635574341,9.999999974752427e-07,0.34100669622421265,0.9979109168052673,0.9559094905853271,0.9980209469795227,0.9649747610092163,0.9985256791114807,0.9440860748291016,0.9899287223815918,0.8982433080673218,0.9800671339035034,0.8457952737808228,0.34628844261169434,0.9903585910797119,0.8976963758468628,0.9895078539848328,0.8998310565948486
81,0.9996804594993591,0.9761573672294617,0.9978782534599304,0.9544366598129272,0.9957666993141174,0.9242684245109558,9.999999974752427e-07,0.3410644233226776,0.9977985620498657,0.9542787075042725,0.997958242893219,0.9568427801132202,0.9985141158103943,0.9513375759124756,0.9897915720939636,0.9128832221031189,0.9797970056533813,0.8493219017982483,0.3467642664909363,0.9899826049804688,0.9202646613121033,0.9896084070205688,0.9163991808891296
82,0.9996993541717529,0.9804196357727051,0.9980150461196899,0.9628238677978516,0.996039628982544,0.9378014206886292,9.999999974752427e-07,0.34095436334609985,0.9979096055030823,0.9630701541900635,0.9981210827827454,0.9630935788154602,0.9985223412513733,0.9638857841491699,0.9897637963294983,0.9380079507827759,0.9797431826591492,0.884093165397644,0.3467697203159332,0.9907055497169495,0.9336270093917847,0.9888327717781067,0.9431630969047546
83,0.9996829032897949,0.9769340753555298,0.9978820085525513,0.9559857845306396,0.9957755208015442,0.9288398623466492,9.999999974752427e-07,0.34100377559661865,0.9977981448173523,0.9594370126724243,0.9979662299156189,0.9576143622398376,0.9985241889953613,0.9474514722824097,0.9898825883865356,0.9050202369689941,0.9799758791923523,0.8570548295974731,0.3465302288532257,0.9899486303329468,0.9052790999412537,0.9898215532302856,0.9053319692611694
84,0.999695360660553,0.9771823883056641,0.9979551434516907,0.9564091563224792,0.9959206581115723,0.9285205006599426,9.999999974752427e-07,0.34092384576797485,0.9979041814804077,0.9543958306312561,0.9980068802833557,0.9589561223983765,0.9985263347625732,0.9452919960021973,0.9896750450134277,0.9009087085723877,0.9795776605606079,0.849851667881012,0.34630662202835083,0.9900467395782471,0.9012748599052429,0.9893103837966919,0.9018864631652832
85,0.999694287776947,0.9751489162445068,0.9979446530342102,0.9523524641990662,0.9959007501602173,0.9272588491439819,9.999999974752427e-07,0.3409310281276703,0.9978953003883362,0.9520536661148071,0.9979954361915588,0.9530282020568848,0.9985089302062988,0.9630588293075562,0.9898080229759216,0.9363095164299011,0.9798271656036377,0.8814899325370789,0.34628617763519287,0.9897979497909546,0.9404229521751404,0.9898253679275513,0.9336270093917847
86,0.9996849298477173,0.9835113286972046,0.9979079365730286,0.9691146612167358,0.9958267211914062,0.9429479837417603,9.999999974752427e-07,0.340911865234375,0.9978533387184143,0.9723039865493774,0.9979634881019592,0.9689080119132996,0.9985367059707642,0.9471712708473206,0.9898345470428467,0.9045080542564392,0.9798847436904907,0.8559744954109192,0.3465529978275299,0.9902797937393188,0.9077578186988831,0.9893975257873535,0.9020427465438843
87,0.9997117519378662,0.9797871112823486,0.9980855584144592,0.9614880084991455,0.9961803555488586,0.9363462924957275,9.999999974752427e-07,0.34082454442977905,0.998047411441803,0.9588525295257568,0.9981256127357483,0.9653753042221069,0.998514711856842,0.9652818441390991,0.9900475144386292,0.9405160546302795,0.9802973866462708,0.8891366720199585,0.3461502194404602,0.990599513053894,0.940867006778717,0.9895051717758179,0.9410710334777832
88,0.9997051358222961,0.9813703298568726,0.9980289340019226,0.9647114276885986,0.996067225933075,0.9414804577827454,9.999999974752427e-07,0.34081676602363586,0.9979221820831299,0.9627889394760132,0.9981364607810974,0.9669671654701233,0.9985589385032654,0.9613404870033264,0.9896550178527832,0.933026134967804,0.9795408844947815,0.8776068091392517,0.3465856611728668,0.9907033443450928,0.9402822852134705,0.9886143207550049,0.9274694919586182
89,0.9997218251228333,0.9817252159118652,0.9981586933135986,0.9652919769287109,0.9963251352310181,0.942421019077301,9.999999974752427e-07,0.3407616913318634,0.9981346130371094,0.9636914730072021,0.9981831312179565,0.9674088358879089,0.9985073804855347,0.923051655292511,0.9896120429039001,0.8564915657043457,0.9794493317604065,0.8033455014228821,0.34633946418762207,0.9896761178970337,0.8620846271514893,0.9895546436309814,0.8527162075042725
90,0.9997090697288513,0.9781561493873596,0.9980735778808594,0.9582388401031494,0.9961555004119873,0.9310151934623718,9.999999974752427e-07,0.3407989740371704,0.9980278611183167,0.9555758833885193,0.9981195330619812,0.9621700048446655,0.9985287189483643,0.9643159508705139,0.9898106455802917,0.9388211965560913,0.9798358082771301,0.8862811923027039,0.34644266963005066,0.9902336597442627,0.9358847737312317,0.9893948435783386,0.9441816210746765
91,0.9997133016586304,0.9793305993080139,0.9980966448783875,0.9605652093887329,0.9962008595466614,0.9341247081756592,9.999999974752427e-07,0.34074637293815613,0.9980940818786621,0.9574321508407593,0.9980987310409546,0.9646474719047546,0.9985290765762329,0.9576965570449829,0.9899051785469055,0.9254875183105469,0.9800211191177368,0.8649569153785706,0.346358060836792,0.9904226064682007,0.9257588386535645,0.9893968105316162,0.9293942451477051
92,0.9997190833091736,0.9852508306503296,0.9980940222740173,0.9724071025848389,0.9961974620819092,0.9471610188484192,9.999999974752427e-07,0.34070655703544617,0.9980365037918091,0.9705823659896851,0.9981523156166077,0.9744407534599304,0.9985010027885437,0.9632350206375122,0.9898510575294495,0.9366186261177063,0.9799115657806396,0.8823111057281494,0.346262663602829,0.990261971950531,0.9283195734024048,0.9894455075263977,0.9477518200874329
0,0.9430850744247437,0.4204902648925781,0.8239337205886841,0.017046578228473663,0.7172508239746094,0.009949733503162861,4.199999966658652e-05,0.7070083022117615,0.8023180365562439,0.07921696454286575,0.864396333694458,0.029266176745295525,0.5473638772964478,0.12033294886350632,0.24066579341888428,7.506745447471985e-08,0.13749012351036072,7.506745447471985e-08,2.0243685245513916,0.13777855038642883,0.0,0.9870969653129578,0.0
1,0.9875545501708984,0.627609372138977,0.9179466962814331,0.3372722566127777,0.8492048382759094,0.23965774476528168,4.199999966658652e-05,0.44108784198760986,0.9134673476219177,0.5840612649917603,0.9257183074951172,0.2670002281665802,0.8746310472488403,0.20967145264148712,0.41934260725975037,2.484700303284626e-07,0.2662876844406128,2.484700303284626e-07,1.1910526752471924,0.32130882143974304,0.0,0.6113023161888123,0.0
2,0.9904427528381348,0.7379509210586548,0.9373158812522888,0.5385860204696655,0.8823304772377014,0.4149642288684845,4.199999966658652e-05,0.4117826223373413,0.9332516193389893,0.683458149433136,0.943294882774353,0.4830709397792816,0.91717129945755,0.25119492411613464,0.5023898482322693,7.484658226530883e-08,0.3376469016075134,7.484658226530883e-08,0.8201389312744141,0.4475911259651184,0.0,0.57964688539505,0.0
3,0.9923174977302551,0.8087267279624939,0.9482934474945068,0.6691599488258362,0.9021758437156677,0.5382776260375977,4.199999966658652e-05,0.3958577811717987,0.9458446502685547,0.7796585559844971,0.9525075554847717,0.6211627125740051,0.9509909152984619,0.32579201459884644,0.6515839099884033,6.609914038335774e-08,0.4869561791419983,6.609914038335774e-08,0.6144018769264221,0.6951944828033447,0.0,0.632983386516571,0.0
4,0.9938504099845886,0.8311577439308167,0.9592901468276978,0.7030250430107117,0.9219136834144592,0.5795509815216064,4.199999966658652e-05,0.384207159280777,0.9557585120201111,0.7771190404891968,0.9635709524154663,0.6717976927757263,0.9622735381126404,0.35368403792381287,0.6829593777656555,0.0244087353348732,0.5214096307754517,0.013730359263718128,0.5660576224327087,0.9547522664070129,0.14899984002113342,0.5347998142242432,0.013991747982800007
5,0.994598925113678,0.8404832482337952,0.9642160534858704,0.7167503237724304,0.9310382604598999,0.6022450923919678,4.199999966658652e-05,0.3779602348804474,0.9614164233207703,0.7656642198562622,0.9677368998527527,0.6912207007408142,0.9797760248184204,0.6977050304412842,0.8481947183609009,0.5472153425216675,0.7380383014678955,0.4034700095653534,0.4594660997390747,0.9832660555839539,0.7660492658615112,0.7478643655776978,0.44644105434417725
6,0.9948996901512146,0.8555505275726318,0.9660173058509827,0.7450841665267944,0.9343947768211365,0.6302676200866699,4.199999966658652e-05,0.37436720728874207,0.9636037349700928,0.8168109655380249,0.9690296053886414,0.7175920009613037,0.9905917644500732,0.8231519460678101,0.9339319467544556,0.7123717665672302,0.8764098286628723,0.5822601914405823,0.3936011493206024,0.9874000549316406,0.7585211992263794,0.8864963054656982,0.6948471665382385
7,0.9953045845031738,0.8679025173187256,0.9685059189796448,0.7672991156578064,0.9390613436698914,0.6510921716690063,4.199999966658652e-05,0.3709314465522766,0.9666889905929565,0.816150963306427,0.9709587097167969,0.7408685088157654,0.994942307472229,0.8632983565330505,0.9658623337745667,0.7607343196868896,0.9340378642082214,0.6436241269111633,0.3710622489452362,0.9870651364326477,0.8522751331329346,0.9456291198730469,0.705190122127533
8,0.9958842992782593,0.8923549652099609,0.9724329113960266,0.8122770190238953,0.9464928507804871,0.701598048210144,4.199999966658652e-05,0.36690494418144226,0.9707513451576233,0.8424003720283508,0.9746296405792236,0.7985104322433472,0.9957028031349182,0.8794205188751221,0.9696105718612671,0.7892305254936218,0.9411012530326843,0.6907179951667786,0.36660832166671753,0.9878058433532715,0.8316735029220581,0.9521840810775757,0.7720791697502136
9,0.9963253140449524,0.8855943083763123,0.9755969047546387,0.7955919504165649,0.9524103403091431,0.6944670081138611,4.199999966658652e-05,0.3635690212249756,0.9743121862411499,0.832577645778656,0.9771369695663452,0.7780570387840271,0.9964428544044495,0.8838565945625305,0.9755700826644897,0.7921430468559265,0.9523366689682007,0.6810581684112549,0.3626531958580017,0.9771541357040405,0.9085927605628967,0.9740378856658936,0.7111709713935852
10,0.9966564178466797,0.9072973132133484,0.9777178168296814,0.836876630783081,0.9564640522003174,0.7387131452560425,4.199999966658652e-05,0.36127421259880066,0.9763447642326355,0.8582990169525146,0.9793293476104736,0.8286104798316956,0.9965319633483887,0.9032143950462341,0.9768879413604736,0.8295408487319946,0.9548565745353699,0.7352638840675354,0.3611307442188263,0.974449634552002,0.8349063992500305,0.9794259667396545,0.8331685066223145
11,0.9967342615127563,0.913420557975769,0.9781070947647095,0.8487333655357361,0.9572285413742065,0.7491281628608704,4.199999966658652e-05,0.359919011592865,0.977088987827301,0.8694870471954346,0.979403555393219,0.8389104604721069,0.996551513671875,0.9223728179931641,0.976502001285553,0.868243396282196,0.954118013381958,0.7736252546310425,0.35989832878112793,0.9706143140792847,0.9290374517440796,0.9825352430343628,0.8206011056900024
12,0.9967792630195618,0.9141761660575867,0.9785826206207275,0.8497695922851562,0.9581058025360107,0.7524482607841492,4.199999966658652e-05,0.35896724462509155,0.9771905541419983,0.8738030791282654,0.9802162051200867,0.8353531360626221,0.9967425465583801,0.9241731762886047,0.9783347845077515,0.8700116872787476,0.9576165676116943,0.7751452922821045,0.35789382457733154,0.9824697375297546,0.8603983521461487,0.974286675453186,0.8870111703872681
13,0.9972735643386841,0.9230363965034485,0.9819620251655579,0.8641111850738525,0.9645887017250061,0.7702677845954895,4.199999966658652e-05,0.35620686411857605,0.9809402227401733,0.8807324767112732,0.98311448097229,0.8625762462615967,0.9970340132713318,0.9202218055725098,0.9801309108734131,0.8603128790855408,0.9610509276390076,0.7817192077636719,0.35609936714172363,0.9889899492263794,0.8426059484481812,0.971453070640564,0.8800351619720459
14,0.9973090887069702,0.9130883812904358,0.9817305207252502,0.8444461226463318,0.9641754627227783,0.7571917176246643,4.199999966658652e-05,0.35556402802467346,0.9807538390159607,0.8638226389884949,0.9828717708587646,0.8405278921127319,0.996982753276825,0.9323131442070007,0.9796050786972046,0.8850212097167969,0.9600511193275452,0.7991175055503845,0.35570240020751953,0.9882397651672363,0.9130651354789734,0.9711501598358154,0.8637674450874329
15,0.9976297616958618,0.9232360124588013,0.9843963384628296,0.8620755672454834,0.9692916870117188,0.7768061757087708,4.199999966658652e-05,0.3535781800746918,0.9833381175994873,0.8757103681564331,0.9855173230171204,0.8564042448997498,0.9971398711204529,0.9367444515228271,0.9802252054214478,0.8932638764381409,0.961232602596283,0.8101507425308228,0.3550933599472046,0.9909475445747375,0.8980605602264404,0.9697492718696594,0.8952216506004333
16,0.9974433779716492,0.9187400341033936,0.9829967617988586,0.8544831871986389,0.9665917754173279,0.7690273523330688,4.199999966658652e-05,0.35398751497268677,0.982246994972229,0.880361795425415,0.9838733077049255,0.8430315256118774,0.9956967234611511,0.9080790877342224,0.9711014628410339,0.8450568318367004,0.9438909292221069,0.7568999528884888,0.36080077290534973,0.9928807020187378,0.8300434350967407,0.9503792524337769,0.8626493215560913
17,0.9976346492767334,0.9258395433425903,0.9843553304672241,0.8673229813575745,0.9692122936248779,0.7849016785621643,4.199999966658652e-05,0.35276415944099426,0.9841098189353943,0.8846323490142822,0.9846750497817993,0.8652872443199158,0.9966751337051392,0.9111673831939697,0.9778063297271729,0.8445287346839905,0.9565972685813904,0.7367706298828125,0.3561963140964508,0.9623528122901917,0.9436207413673401,0.9937889575958252,0.7738448977470398
18,0.9976937770843506,0.9388030767440796,0.984682559967041,0.892923891544342,0.9698486328125,0.8114979267120361,4.199999966658652e-05,0.35216572880744934,0.9838622212409973,0.8943295478820801,0.9855871796607971,0.8976578712463379,0.9972463846206665,0.8955178260803223,0.9816177487373352,0.8094179034233093,0.9639071822166443,0.7253339290618896,0.35360243916511536,0.9855270385742188,0.767913818359375,0.9777750968933105,0.8604099750518799
19,0.9980000853538513,0.9402078986167908,0.9867236614227295,0.8936927914619446,0.9738063216209412,0.8184536099433899,4.199999966658652e-05,0.35044175386428833,0.9863365292549133,0.89696204662323,0.9871532917022705,0.8953460454940796,0.9974923729896545,0.9170998930931091,0.9830660820007324,0.8511337041854858,0.9667055010795593,0.7682484984397888,0.35224151611328125,0.9769219160079956,0.8969800472259521,0.9893081188201904,0.8126041889190674
20,0.997927725315094,0.9345231652259827,0.9860278964042664,0.8830183148384094,0.9724625945091248,0.8077406883239746,4.199999966658652e-05,0.35046541690826416,0.9854294061660767,0.886414110660553,0.986703634262085,0.8846399188041687,0.9976770281791687,0.940561056137085,0.984214723110199,0.8969073295593262,0.9689333438873291,0.8166025280952454,0.35151004791259766,0.9845342040061951,0.9287042021751404,0.983909547328949,0.8714951872825623
21,0.9979981184005737,0.9426541328430176,0.9867145419120789,0.8985938429832458,0.9737900495529175,0.8247628211975098,4.199999966658652e-05,0.3497299551963806,0.9862886667251587,0.9038638472557068,0.9871935844421387,0.9025765061378479,0.9978408813476562,0.9305002689361572,0.9854605793952942,0.8755399584770203,0.971345067024231,0.8069700598716736,0.35034358501434326,0.9836112856864929,0.87006676197052,0.9873292446136475,0.8832424283027649
