Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.99009424,0.9803828,0.98937714,0.99081236,0.0196172,0.0014506769,0.010005402538658415,1.4142135623730951,0.9886611700057983,0.8965518,0.8125001,0.86666614,0.9285708,0.18749988,0.07142852,0.10238095238095238,1.0,0.896996021270752
0.99279356,0.98569024,0.9974446,0.98818564,0.014309764,-0.009282701,0.007184856130363214,1.0,0.992247462272644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99038696,0.98095703,0.9930796,0.9877089,0.019042969,-0.005408063,0.00960573366948723,1.0,0.9890332221984863,0.92561984,0.8615385,0.8888887,0.96551704,0.13846147,0.08620688,0.07279693486590039,1.0,0.9261397123336792
0.9844933,0.96946025,0.9927273,0.97639483,0.030539751,-0.016452074,0.021867707291660363,4.0,0.9830986261367798,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98125,0.9631902,0.9827856,0.97971916,0.036809802,-0.0031201248,0.018747604364268467,1.0,0.980488657951355,0.9577465,0.9189189,0.94444436,0.97142845,0.08108109,0.028571425,0.04206349206349206,1.0,0.9576629996299744
0.98745096,0.975213,0.9944708,0.9805296,0.024787009,-0.014018691,0.012499815446398251,1.0,0.9864189624786377,0.9411765,0.8888889,0.9462365,0.93617016,0.111111104,-0.010638297,0.12939959436216353,8.06225774829855,0.9408566355705261
0.9784387,0.95778745,0.9820896,0.97481483,0.042212546,-0.0074074073,0.02154781647318961,1.0,0.9775234460830688,0.96,0.923077,0.9523808,0.9677417,0.07692301,0.01612903,0.039938556067588324,1.0,0.9598804712295532
0.9927466,0.98559767,0.99130857,0.99418885,0.01440233,0.002905569,0.007251295709340214,1.0,0.9916967749595642,0.98578197,0.97196263,0.99999994,0.9719626,0.02803737,-0.02803738,0.014018691588785047,1.0,0.98578941822052
0.99126095,0.9826733,0.99126095,0.99126095,0.017326713,0.0,0.008739076154806492,1.0,0.9908079504966736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99356115,0.98720473,0.9960278,0.99110675,0.0127952695,-0.0049407114,0.006432737634974154,1.0,0.9931460022926331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97759104,0.95616436,0.9748603,0.9803371,0.04383564,0.0056179776,0.02240129307639194,1.0,0.9770949482917786,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9756098,0.95238096,0.9756097,0.9756097,0.047619045,0.0,0.024390243902439025,1.0,0.9754263162612915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99543613,0.9909137,0.99594116,0.9949316,0.009086311,-0.0010136848,0.009401732416069212,8.06225774829855,0.9948140382766724,0.9744898,0.9502488,0.98963726,0.95979893,0.049751222,-0.03015075,0.025281849662821883,1.0,0.9742951393127441
0.9886992,0.977651,0.9856184,0.9917993,0.022349,0.006271105,0.011291133456267151,1.0,0.9870659112930298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98930043,0.97882736,0.9836334,0.9950331,0.021172643,0.011589404,0.010666749764255754,1.0,0.9889092445373535,0.85714304,0.7500006,0.74999815,0.99999666,0.2499994,0.3333322,0.125,0.0,0.8659936189651489
0.99234974,0.9848156,0.9891068,0.99561405,0.0151844025,0.0065789474,0.007639605549822268,1.0,0.9921387434005737,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9635627,0.92968744,0.95199996,0.97540975,0.07031256,0.024590163,0.047649532783808346,1.4142135623730951,0.9633536338806152,0.7500001,0.60000026,0.89999914,0.6428567,0.39999974,-0.2857141,0.2285714285714286,1.0,0.7604743242263794
0.96062994,0.92424244,0.9786096,0.943299,0.07575756,-0.036082473,0.312254261408351,16.401219466856727,0.9598625898361206,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9778044,0.9565728,0.9748804,0.9807461,0.04342723,0.006016847,0.028037101410777247,1.4142135623730951,0.976617693901062,3.3333222e-06,3.3333222e-06,0.0,0.0,0.99999666,-0.99999666,0.0,0.0,0.0
0.98694515,0.97422683,0.9895287,0.98437494,0.025773168,-0.005208333,0.013048102094240838,1.0,0.9867981672286987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9941176,0.9883041,0.993283,0.99495375,0.011695921,0.0016820858,0.005881650929772565,1.0,0.9936532378196716,0.923077,0.85714304,0.8571416,0.99999833,0.14285696,0.16666639,0.07142857142857142,0.0,0.9257951378822327
0.9852814,0.97098976,0.98442906,0.9861352,0.029010236,0.0017331023,0.014717876140159396,1.0,0.9847462177276611,0.98507464,0.97058827,0.97058815,0.9999999,0.029411733,0.030303027,0.014705882352941176,0.0,0.9851281642913818
0.9936018,0.98728496,0.9947249,0.99248123,0.012715042,-0.002255639,0.00639692675547195,1.0,0.9930349588394165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9779287,0.95681065,0.98293513,0.972973,0.043189347,-0.010135135,0.022045936721704643,1.0,0.9775388240814209,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9871191,0.97456574,0.9924195,0.981875,0.025434256,-0.010625,0.017726291800152463,8.246211251235321,0.9857484102249146,0.94358975,0.8932039,0.91999996,0.968421,0.106796086,0.052631576,0.05786054149607601,1.0,0.9432264566421509
0.98464316,0.9697509,0.9873188,0.981982,0.030249119,-0.0054054055,0.015349588719153937,1.0,0.9841129183769226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9876901,0.9756795,0.9884058,0.9869754,0.024320483,-0.001447178,0.012309402462299964,1.0,0.9871525168418884,0.972973,0.94736844,0.98901093,0.95744675,0.052631557,-0.03191489,0.10886673102753835,7.0,0.9729481339454651
