Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.9825694,0.96573603,0.9781491,0.98702985,0.03426397,0.009079118,0.017410534177561277,1.0,0.981718122959137,0.97959185,0.96000004,0.9795916,0.9795916,0.03999996,0.0,0.02040816326530612,1.0,0.97953200340271
0.9948052,0.9896641,0.9973958,0.992228,0.010335922,-0.005181347,0.0051880936960276335,1.0,0.9945537447929382,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98909974,0.9784345,0.9919028,0.9863124,0.021565497,-0.005636071,0.010892383318012608,1.0,0.9882176518440247,0.95,0.90476197,0.9999995,0.9047615,0.09523803,-0.09523805,0.047619047619047616,1.0,0.951127290725708
0.9925667,0.9852431,0.9904014,0.99474144,0.014756918,0.004382121,0.007428574487643643,1.0,0.9920157790184021,0.96190476,0.9266055,0.9805825,0.94392514,0.07339448,-0.037383176,0.03774612104164776,1.0,0.961838960647583
0.99208003,0.9842845,0.99415207,0.99001664,0.01571548,-0.0041597337,0.007915657140633057,1.0,0.991461992263794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.94623655,0.89795923,0.99999976,0.897959,0.10204077,-0.10204079,0.05102040816326531,1.0,0.9474592804908752,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98381144,0.96813864,0.98971426,0.9779785,0.031861365,-0.011857707,0.01639027900910309,1.0,0.9818872809410095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9895833,0.97938144,0.9883721,0.9907975,0.020618558,0.0024539877,0.010415180482237125,1.0,0.9884296655654907,0.8421053,0.727273,0.9999988,0.7272721,0.272727,-0.27272704,0.13636363636363635,1.0,0.8527218103408813
0.99330854,0.9867061,0.9915883,0.99503475,0.013293922,0.0034756702,0.006688460342176757,1.0,0.992372989654541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9917914,0.9837165,0.9903568,0.99323016,0.016283512,0.0029013539,0.008206513730837167,1.0,0.990605354309082,0.90322584,0.8235295,0.82352895,0.99999934,0.17647052,0.21428557,0.08823529411764706,0.0,0.9074037075042725
0.9919594,0.984047,0.9949066,0.9890295,0.015953004,-0.005907173,0.008031921371415472,1.0,0.991342306137085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9921221,0.9843674,0.99358976,0.9906588,0.01563263,-0.0029498525,0.007875728008471371,1.0,0.9910128116607666,0.9322034,0.8730159,0.9166665,0.9482757,0.12698412,0.03448275,0.06752873563218391,1.0,0.9320958256721497
0.9855804,0.97157073,0.9934593,0.97782546,0.02842927,-0.015736766,0.018273271585812458,3.1622776601683795,0.9842804670333862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98358095,0.9676923,0.9858934,0.98127925,0.032307684,-0.004680187,0.016413665951026758,1.0,0.9829137325286865,0.9571429,0.91780823,0.9571428,0.9571428,0.082191765,0.0,0.04285714285714286,1.0,0.9569617509841919
0.98545027,0.9713178,0.9952343,0.9758567,0.028682172,-0.019470405,0.014454494616951098,1.0,0.984284520149231,0.94623655,0.8979592,0.95652163,0.93617016,0.10204083,-0.021276593,0.12897198602617327,8.54400374531753,0.9459840059280396
0.9843634,0.96920824,0.98952097,0.97925925,0.03079176,-0.01037037,0.015609891328454202,1.0,0.9837061166763306,0.9508197,0.90625006,0.96666646,0.9354837,0.09374994,-0.03225806,0.048924731182795694,1.0,0.9507620334625244
0.9929799,0.9860577,0.9927396,0.9932203,0.013942301,0.0004842615,0.007020033799858894,1.0,0.991969108581543,0.9722222,0.945946,0.9633027,0.98130834,0.05405402,0.018691588,0.027694418245734376,1.0,0.972079873085022
0.9931121,0.9863184,0.99623114,0.99001247,0.013681591,-0.0062421975,0.00687817991329933,1.0,0.9927673935890198,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9886308,0.9775171,0.9891197,0.9881423,0.022482872,-0.0009881423,0.011369012014090067,1.0,0.9878816604614258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9802817,0.96132594,0.9830508,0.9775281,0.038674057,-0.0056179776,0.019710531327366214,1.0,0.9798488020896912,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9716599,0.9448819,0.96774185,0.9756097,0.055118084,0.008130081,0.02832415420928403,1.0,0.9714472889900208,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9936597,0.9873992,0.99441624,0.9929042,0.0126007795,-0.0015205271,0.011282892476562539,8.06225774829855,0.9927901029586792,0.96938777,0.9405941,0.9844559,0.9547738,0.059405923,-0.03015075,0.030385086052021767,1.0,0.9691306948661804
0.9888512,0.97794825,0.9936678,0.98408103,0.022051752,-0.009647854,0.011125577408515159,1.0,0.9872585535049438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9842845,0.96905535,0.9834711,0.9850993,0.030944645,0.0016556291,0.01571479393574517,1.0,0.9836795330047607,3.3333222e-06,3.3333222e-06,0.0,0.0,0.99999666,-0.99999666,0.0,0.0,0.0
0.989083,0.9784017,0.98478264,0.9934211,0.02159828,0.00877193,0.01089816933638444,1.0,0.9887754917144775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9632653,0.9291339,0.9593495,0.96721303,0.07086611,0.008196721,0.04421219966492674,2.8284271247461903,0.9629974365234375,0.8461539,0.7333335,0.9166659,0.78571373,0.26666647,-0.14285704,0.1488095238095238,1.0,0.8485462069511414
0.9656085,0.9335038,0.9918478,0.94072163,0.06649619,-0.05154639,0.30692382099291177,16.401219466856727,0.9651548862457275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9614486,0.92575926,0.9341657,0.990373,0.074240744,0.06016847,0.054071076466816165,1.0,0.9597831964492798,3.3333222e-06,3.3333222e-06,0.0,0.0,0.99999666,-0.99999666,0.0,0.0,0.0
0.9921671,0.98445594,0.9947643,0.98958325,0.015544057,-0.005208333,0.007826134380453752,1.0,0.9920820593833923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99286616,0.98583335,0.99078727,0.99495375,0.014166653,0.0042052143,0.007129493838691636,1.0,0.9923111796379089,0.8333335,0.71428615,0.83333194,0.83333194,0.28571385,0.0,0.16666666666666666,1.0,0.8332768678665161
0.9887834,0.9778157,0.9845361,0.99306756,0.022184312,0.008665511,0.011198163268952456,1.0,0.9883818626403809,0.98507464,0.97058827,0.97058815,0.9999999,0.029411733,0.030303027,0.014705882352941176,0.0,0.9851281642913818
0.9905625,0.9813014,0.9946929,0.98646617,0.018698573,-0.008270676,0.009420442691261893,1.0,0.9897432923316956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.989899,0.98,0.98657715,0.9932432,0.01999998,0.006756757,0.010089787774351534,1.0,0.9897149205207825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9849906,0.9704251,0.985607,0.984375,0.029574871,-0.00125,0.019751845961824534,8.246211251235321,0.9833693504333496,0.9460154,0.89756095,0.9246231,0.968421,0.102439046,0.04736842,0.0534779158952658,1.0,0.9456291198730469
0.9791099,0.95907474,0.98717946,0.9711712,0.040925264,-0.016216217,0.020824670824670825,1.0,0.9784201979637146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9813218,0.96332866,0.9743224,0.9884226,0.03667134,0.01447178,0.01862751372341765,1.0,0.9805231094360352,0.96216214,0.9270833,0.9780219,0.94680846,0.07291669,-0.03191489,0.11968038545821408,7.0,0.9620744585990906
0.99476665,0.98958784,0.9952007,0.994333,0.010412157,-0.0008718396,0.005233129599790637,1.0,0.9939165115356445,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9894544,0.97912884,0.99447006,0.984489,0.020871162,-0.010036496,0.01052045141108009,1.0,0.9878565073013306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99463326,0.98932385,1.0,0.98932385,0.010676146,-0.010676157,0.005338078291814947,1.0,0.9943552017211914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9790795,0.9590164,0.99999994,0.9590163,0.040983617,-0.040983602,0.020491803278688523,1.0,0.9789844751358032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9947347,0.9895246,0.9911219,0.998374,0.010475397,0.007317073,0.005252071891178961,1.0,0.9943110942840576,0.9836066,0.96774197,0.9999997,0.9677416,0.032258034,-0.032258056,0.016129032258064516,1.0,0.9837138056755066
0.98908067,0.9783972,0.9880366,0.99012697,0.02160281,0.002115656,0.010918233350438566,1.0,0.988042950630188,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99129057,0.9827316,0.9936508,0.98894155,0.01726842,-0.0047393367,0.008703829082976003,1.0,0.9909484386444092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9858097,0.97201645,0.9858097,0.9858097,0.027983546,0.0,0.014190317195325543,1.0,0.9846898913383484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9877175,0.97573304,0.98872954,0.98670757,0.024266958,-0.0020449897,0.0122814626705555,1.0,0.9869406223297119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9785638,0.9580273,0.9923913,0.96511626,0.041972697,-0.027484143,0.1764862761677654,15.620499351813308,0.9773714542388916,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99175704,0.9836489,0.991327,0.9921875,0.016351104,0.00086805556,0.008856571412971664,2.0,0.9911292791366577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98615915,0.97269624,0.99389714,0.9785408,0.027303755,-0.015450643,0.013958826330319416,1.4142135623730951,0.9851434826850891,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98385674,0.96822643,0.9940688,0.9738524,0.031773567,-0.020337014,0.016450263072615826,2.0,0.9820467829704285,0.88888896,0.8000002,0.9999988,0.79999924,0.19999981,-0.19999981,0.12071067811865474,1.4142135623730951,0.8943704962730408
0.99128413,0.9827189,0.98612714,0.9964953,0.017281115,0.010514019,0.00868875263356923,1.0,0.9908125996589661,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.993483,0.98705035,0.9927641,0.9942029,0.0129496455,0.0014492754,0.006516495731873571,1.0,0.9932003617286682,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99362,0.98732084,0.9961068,0.99114555,0.01267916,-0.0049806307,0.006373834790300728,1.0,0.9928374290466309,9.9999e-06,9.9999e-06,0.0,0.0,0.99999,-0.99999,0.0,0.0,0.0
0.9972637,0.9945424,0.99789387,0.9966344,0.00545758,-0.0012620951,0.0027358684160440957,1.0,0.9968001842498779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9873119,0.97494173,0.9812317,0.9934679,0.02505827,0.012470309,0.01265019747703067,1.0,0.9858734607696533,2.4999936e-06,2.4999936e-06,0.0,0.0,0.9999975,-0.9999975,0.0,0.0,0.0
0.985258,0.9709443,0.9925743,0.9780488,0.029055715,-0.014634146,0.014688481043226273,1.0,0.9849090576171875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97423315,0.9497608,0.9624242,0.9863354,0.050239205,0.024844721,0.02664519651450791,2.23606797749979,0.9729633331298828,0.9119171,0.83809525,0.93617016,0.88888884,0.16190475,-0.050505046,0.08747044917257682,1.0,0.9117059111595154
0.97503674,0.9512894,0.9764706,0.97360706,0.048710585,-0.0029325513,0.025570324412494502,1.0,0.9745073318481445,0.983871,0.96825397,0.9838708,0.9838708,0.03174603,0.0,0.016129032258064516,1.0,0.9838069677352905
0.99717355,0.994363,0.99661016,0.9977375,0.00563699,0.0011312218,0.0028261369736943018,1.0,0.9970135688781738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9963964,0.99281865,0.99819493,0.9946043,0.0071813464,-0.0035971224,0.00360036880243098,1.0,0.9961341619491577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97950375,0.9598309,0.9891068,0.97008544,0.04016912,-0.01923077,0.020403888050946874,1.0,0.9789571166038513,3.3333222e-06,3.3333222e-06,0.0,0.0,0.99999666,-0.99999666,0.0,0.0,0.0
0.99498147,0.990013,0.9943306,0.9956332,0.009986997,0.0013100436,0.005018120461552818,1.0,0.9941620826721191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9889737,0.9781879,0.9931857,0.9847973,0.021812081,-0.008445946,0.011008506376905015,1.0,0.9885692596435547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99270076,0.98550725,0.9876543,0.997799,0.01449275,0.01027146,0.007273353079173573,1.0,0.992050290107727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99441344,0.98888886,0.99593085,0.9929006,0.01111114,-0.0030425964,0.0055842837362959355,1.0,0.9936538338661194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.982706,0.966,0.9877301,0.9777328,0.03399998,-0.010121457,0.01726857256401977,1.0,0.9816135168075562,0.9491525,0.90322584,0.98823524,0.9130434,0.09677416,-0.07608695,0.24341701292920923,9.486832980505138,0.9496232271194458
0.9891892,0.9786096,0.98035717,0.9981818,0.021390378,0.018181818,0.010730519480519481,1.0,0.9884504079818726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9914397,0.9830247,0.98759687,0.9953125,0.016975284,0.0078125,0.0085453003875969,1.0,0.9910964965820312,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97793263,0.95681816,0.9633867,0.9929245,0.043181837,0.030660378,0.02184437200466301,1.0,0.9774531722068787,0.9736842,0.94871795,0.94871765,0.9999997,0.05128205,0.054054037,0.02564102564102564,0.0,0.9739687442779541
0.97829235,0.9575071,0.98542273,0.97126436,0.042492926,-0.014367816,0.08267667868685857,13.0,0.9763281345367432,0.93004113,0.86923075,0.8828124,0.9826086,0.13076925,0.11304347,0.06890742390193295,1.0,0.930870771408081
